candidate_season_key,season_id,season_name,candidate_name,survival_time,departure_type_normalized,departure_category,departure_model_category,final_position_raw,proposed_departure_cause,proposed_confidence,proposal_reason,manual_final_cause,manual_review_status,source_url_1,source_excerpt_1,source_url_2,source_excerpt_2,source_quality,season_year,age,gender,physical_score,event,censored,returned_to_game,first_exit_order,final_exit_order,physical_score_confidence,gender_male,physical_score_available,complete_case_main_model,complete_case_physical_model,effective_departure_cause
"KL25::céline ""lili"" gasnier",KL25,Koh-Lanta : Le Totem Maudit,"Céline ""Lili"" Gasnier",1.0,CONSEIL,INDETERMINE,INDETERMINE,1st Voted Out Day 2,VOTE_CONSEIL,HIGH,departure_type_normalized=CONSEIL,,AUTO_ACCEPT_CANDIDATE,,,,,,,,,,,,,,,,,,,,VOTE_CONSEIL
KL25::céline dufrenoy,KL25,Koh-Lanta : Le Totem Maudit,Céline Dufrenoy,2.0,CONSEIL,INDETERMINE,INDETERMINE,2nd Voted Out Day 3,VOTE_CONSEIL,HIGH,departure_type_normalized=CONSEIL,,AUTO_ACCEPT_CANDIDATE,,,,,,,,,,,,,,,,,,,,VOTE_CONSEIL
KL25::mattéo real,KL25,Koh-Lanta : Le Totem Maudit,Mattéo Real,4.0,CONSEIL,INDETERMINE,INDETERMINE,3rd Voted Out Day 6,VOTE_CONSEIL,HIGH,departure_type_normalized=CONSEIL,,AUTO_ACCEPT_CANDIDATE,,,,,,,,,,,,,,,,,,,,VOTE_CONSEIL
KL25::samira aït-brahim,KL25,Koh-Lanta : Le Totem Maudit,Samira Aït-Brahim,5.0,CONSEIL,INDETERMINE,INDETERMINE,4th Voted Out Day 9,VOTE_CONSEIL,HIGH,departure_type_normalized=CONSEIL,,AUTO_ACCEPT_CANDIDATE,,,,,,,,,,,,,,,,,,,,VOTE_CONSEIL
KL25::benjamin breerette,KL25,Koh-Lanta : Le Totem Maudit,Benjamin Breerette,6.0,CONSEIL,INDETERMINE,INDETERMINE,5th Voted Out Day 11,VOTE_CONSEIL,HIGH,departure_type_normalized=CONSEIL,,AUTO_ACCEPT_CANDIDATE,,,,,,,,,,,,,,,,,,,,VOTE_CONSEIL
KL25::stéphanie tribot,KL25,Koh-Lanta : Le Totem Maudit,Stéphanie Tribot,7.0,CONSEIL,INDETERMINE,INDETERMINE,7th Voted Out Day 17,VOTE_CONSEIL,HIGH,departure_type_normalized=CONSEIL,,AUTO_ACCEPT_CANDIDATE,,,,,,,,,,,,,,,,,,,,VOTE_CONSEIL
KL25::alexandra élizé,KL25,Koh-Lanta : Le Totem Maudit,Alexandra Élizé,9.0,CONSEIL,INDETERMINE,INDETERMINE,8th Voted Out Day 20,VOTE_CONSEIL,HIGH,departure_type_normalized=CONSEIL,,AUTO_ACCEPT_CANDIDATE,,,,,,,,,,,,,,,,,,,,VOTE_CONSEIL
KL25::setha el hajjami,KL25,Koh-Lanta : Le Totem Maudit,Setha El Hajjami,10.0,CONSEIL,INDETERMINE,INDETERMINE,9th Voted Out Day 22,AMBASSADEURS,HIGH,Sortie directe décidée par les ambassadeurs.,AMBASSADEURS,VALIDATED_FINAL_AUDIT_CORRECTION,https://kohlanta.fandom.com/fr/wiki/Koh-Lanta_%3A_Le_Totem_Maudit,Setha est éliminée directement par la décision des ambassadeurs.,,,,,,,,,,,,,,,,,,AMBASSADEURS
KL25::colin mottas,KL25,Koh-Lanta : Le Totem Maudit,Colin Mottas,11.0,CONSEIL,INDETERMINE,INDETERMINE,10th Voted Out 1st Jury Member Day 23,VOTE_CONSEIL,HIGH,departure_type_normalized=CONSEIL,,AUTO_ACCEPT_CANDIDATE,,,,,,,,,,,,,,,,,,,,VOTE_CONSEIL
KL25::yannick zachée,KL25,Koh-Lanta : Le Totem Maudit,Yannick Zachée,13.0,CONSEIL,INDETERMINE,INDETERMINE,11th Voted Out 3rd Jury Member Day 25,VOTE_CONSEIL,HIGH,departure_type_normalized=CONSEIL,,AUTO_ACCEPT_CANDIDATE,,,,,,,,,,,,,,,,,,,,VOTE_CONSEIL
KL25::anne-sophie mounier,KL25,Koh-Lanta : Le Totem Maudit,Anne-Sophie Mounier,14.0,CONSEIL,INDETERMINE,INDETERMINE,12th Voted Out 4th Jury Member Day 28,VOTE_CONSEIL,HIGH,departure_type_normalized=CONSEIL,,AUTO_ACCEPT_CANDIDATE,,,,,,,,,,,,,,,,,,,,VOTE_CONSEIL
KL25::maxime tournoux,KL25,Koh-Lanta : Le Totem Maudit,Maxime Tournoux,15.0,CONSEIL,INDETERMINE,INDETERMINE,13th Voted Out 5th Jury Member Day 31,VOTE_CONSEIL,HIGH,departure_type_normalized=CONSEIL,,AUTO_ACCEPT_CANDIDATE,,,,,,,,,,,,,,,,,,,,VOTE_CONSEIL
KL25::nicolas bellon,KL25,Koh-Lanta : Le Totem Maudit,Nicolas Bellon,18.0,CONSEIL,INDETERMINE,INDETERMINE,14th Voted Out 8th Jury Member Day 34,VOTE_CONSEIL,HIGH,departure_type_normalized=CONSEIL,,AUTO_ACCEPT_CANDIDATE,,,,,,,,,,,,,,,,,,,,VOTE_CONSEIL
KL25::olga khokhlova,KL25,Koh-Lanta : Le Totem Maudit,Olga Khokhlova,19.0,CONSEIL,INDETERMINE,INDETERMINE,15th Voted Out 9th Jury Member Day 37,VOTE_CONSEIL,HIGH,departure_type_normalized=CONSEIL,,AUTO_ACCEPT_CANDIDATE,,,,,,,,,,,,,,,,,,,,VOTE_CONSEIL
KL25::jean-charles chatelus,KL25,Koh-Lanta : Le Totem Maudit,Jean-Charles Chatelus,21.0,CONSEIL,INDETERMINE,INDETERMINE,16th Voted Out 11th Jury Member Day 39,FINALE_POTEAUX,HIGH,Élimination liée à l'épreuve finale des poteaux.,FINALE_POTEAUX,VALIDATED_FINAL_AUDIT_CORRECTION,https://kohlanta.fandom.com/fr/wiki/Koh-Lanta_%3A_Le_Totem_Maudit,Jean-Charles participe à la finale à quatre et est éliminé lors des poteaux.,,,,,,,,,,,,,,,,,,FINALE_POTEAUX
KL27::steve grenier,KL27,Koh-Lanta : Les Chasseurs d'Immunité,Steve Grenier,1.0,CONSEIL,DECISION_AVENTURIERS,DECISION_AVENTURIERS,1st Voted Out Day 3,VOTE_CONSEIL,HIGH,departure_type_normalized=CONSEIL,,AUTO_ACCEPT_CANDIDATE,,,,,,,,,,,,,,,,,,,,VOTE_CONSEIL
KL27::alicia bouly,KL27,Koh-Lanta : Les Chasseurs d'Immunité,Alicia Bouly,2.0,CONSEIL,DECISION_AVENTURIERS,DECISION_AVENTURIERS,2nd Voted Out Day 6,VOTE_CONSEIL,HIGH,departure_type_normalized=CONSEIL,,AUTO_ACCEPT_CANDIDATE,,,,,,,,,,,,,,,,,,,,VOTE_CONSEIL
KL27::william plancq,KL27,Koh-Lanta : Les Chasseurs d'Immunité,William Plancq,4.0,CONSEIL,DECISION_AVENTURIERS,DECISION_AVENTURIERS,3rd Voted Out Day 9,VOTE_CONSEIL,HIGH,departure_type_normalized=CONSEIL,,AUTO_ACCEPT_CANDIDATE,,,,,,,,,,,,,,,,,,,,VOTE_CONSEIL
KL27::alexis tchernychev,KL27,Koh-Lanta : Les Chasseurs d'Immunité,Alexis Tchernychev,5.0,CONSEIL,DECISION_AVENTURIERS,DECISION_AVENTURIERS,4th Voted Out Day 12,VOTE_CONSEIL,HIGH,departure_type_normalized=CONSEIL,,AUTO_ACCEPT_CANDIDATE,,,,,,,,,,,,,,,,,,,,VOTE_CONSEIL
KL27::émilie clavis,KL27,Koh-Lanta : Les Chasseurs d'Immunité,Émilie Clavis,6.0,CONSEIL,DECISION_AVENTURIERS,DECISION_AVENTURIERS,5th Voted Out Day 14,VOTE_CONSEIL,HIGH,departure_type_normalized=CONSEIL,,AUTO_ACCEPT_CANDIDATE,,,,,,,,,,,,,,,,,,,,VOTE_CONSEIL
KL27::sarah diawara,KL27,Koh-Lanta : Les Chasseurs d'Immunité,Sarah Diawara,7.0,CONSEIL,DECISION_AVENTURIERS,DECISION_AVENTURIERS,6th Voted Out Day 17,VOTE_CONSEIL,HIGH,departure_type_normalized=CONSEIL,,AUTO_ACCEPT_CANDIDATE,,,,,,,,,,,,,,,,,,,,VOTE_CONSEIL
KL27::maxime barbet,KL27,Koh-Lanta : Les Chasseurs d'Immunité,Maxime Barbet,8.0,CONSEIL,DECISION_AVENTURIERS,DECISION_AVENTURIERS,7th Voted Out Day 20,VOTE_CONSEIL,HIGH,departure_type_normalized=CONSEIL,,AUTO_ACCEPT_CANDIDATE,,,,,,,,,,,,,,,,,,,,VOTE_CONSEIL
KL27::léa notardonato,KL27,Koh-Lanta : Les Chasseurs d'Immunité,Léa Notardonato,10.0,CONSEIL,DECISION_AVENTURIERS,DECISION_AVENTURIERS,8th Voted Out 1st Jury Member Day 23,VOTE_CONSEIL,HIGH,departure_type_normalized=CONSEIL,,AUTO_ACCEPT_CANDIDATE,,,,,,,,,,,,,,,,,,,,VOTE_CONSEIL
KL27::cécile poprawa,KL27,Koh-Lanta : Les Chasseurs d'Immunité,Cécile Poprawa,12.0,CONSEIL,DECISION_AVENTURIERS,DECISION_AVENTURIERS,9th Voted Out 3rd Jury Member Day 26,VOTE_CONSEIL,HIGH,departure_type_normalized=CONSEIL,,AUTO_ACCEPT_CANDIDATE,,,,,,,,,,,,,,,,,,,,VOTE_CONSEIL
KL27::mégane rouland,KL27,Koh-Lanta : Les Chasseurs d'Immunité,Mégane Rouland,16.0,CONSEIL,DECISION_AVENTURIERS,DECISION_AVENTURIERS,12th Voted Out 6th Jury Member Day 32,VOTE_CONSEIL,HIGH,departure_type_normalized=CONSEIL,,AUTO_ACCEPT_CANDIDATE,,,,,,,,,,,,,,,,,,,,VOTE_CONSEIL
KL27::david murail,KL27,Koh-Lanta : Les Chasseurs d'Immunité,David Murail,17.0,CONSEIL,DECISION_AVENTURIERS,DECISION_AVENTURIERS,13th Voted Out 7th Jury Member Day 34,VOTE_CONSEIL,HIGH,departure_type_normalized=CONSEIL,,AUTO_ACCEPT_CANDIDATE,,,,,,,,,,,,,,,,,,,,VOTE_CONSEIL
KL27::sébastien cazaux,KL27,Koh-Lanta : Les Chasseurs d'Immunité,Sébastien Cazaux,18.0,CONSEIL,DECISION_AVENTURIERS,DECISION_AVENTURIERS,14th Voted Out 8th Jury Member Day 36,VOTE_CONSEIL,HIGH,departure_type_normalized=CONSEIL,,AUTO_ACCEPT_CANDIDATE,,,,,,,,,,,,,,,,,,,,VOTE_CONSEIL
KL27::julie rignault,KL27,Koh-Lanta : Les Chasseurs d'Immunité,Julie Rignault,21.0,CONSEIL,DECISION_AVENTURIERS,DECISION_AVENTURIERS,15th Voted Out 11th Jury Member Day 38,FINALE_POTEAUX,HIGH,Élimination liée à l'épreuve finale des poteaux.,FINALE_POTEAUX,VALIDATED_FINAL_AUDIT_CORRECTION,https://kohlanta.fandom.com/fr/wiki/Koh-Lanta_%3A_Les_Chasseurs_d%27Immunit%C3%A9,Julie participe aux poteaux puis est éliminée avant le vote du jury final.,,,,,,,,,,,,,,,,,,FINALE_POTEAUX
KL31::myriam zenasni,KL31,Koh-Lanta : L'Île au trésor,Myriam Zenasni,1.0,CONSEIL,DECISION_AVENTURIERS,DECISION_AVENTURIERS,1st Voted Out Day 3,VOTE_CONSEIL,HIGH,departure_type_normalized=CONSEIL,,AUTO_ACCEPT_CANDIDATE,,,,,,,,,,,,,,,,,,,,VOTE_CONSEIL
KL31::amandine schmitt,KL31,Koh-Lanta : L'Île au trésor,Amandine Schmitt,2.0,CONSEIL,DECISION_AVENTURIERS,DECISION_AVENTURIERS,2nd Voted Out Day 6,VOTE_CONSEIL,HIGH,departure_type_normalized=CONSEIL,,AUTO_ACCEPT_CANDIDATE,,,,,,,,,,,,,,,,,,,,VOTE_CONSEIL
KL31::sophie le nestic sabattier,KL31,Koh-Lanta : L'Île au trésor,Sophie Le Nestic Sabattier,3.0,CONSEIL,DECISION_AVENTURIERS,DECISION_AVENTURIERS,3rd Voted Out Day 9,VOTE_CONSEIL,HIGH,departure_type_normalized=CONSEIL,,AUTO_ACCEPT_CANDIDATE,,,,,,,,,,,,,,,,,,,,VOTE_CONSEIL
KL31::sandrine bouzekri,KL31,Koh-Lanta : L'Île au trésor,Sandrine Bouzekri,4.0,CONSEIL,DECISION_AVENTURIERS,DECISION_AVENTURIERS,4th Voted Out Day 12,VOTE_CONSEIL,HIGH,departure_type_normalized=CONSEIL,,AUTO_ACCEPT_CANDIDATE,,,,,,,,,,,,,,,,,,,,VOTE_CONSEIL
KL31::laurent mischkind,KL31,Koh-Lanta : L'Île au trésor,Laurent Mischkind,5.0,CONSEIL,DECISION_AVENTURIERS,DECISION_AVENTURIERS,5th Voted Out Day 15,VOTE_CONSEIL,HIGH,departure_type_normalized=CONSEIL,,AUTO_ACCEPT_CANDIDATE,,,,,,,,,,,,,,,,,,,,VOTE_CONSEIL
KL31::jean-luc duboscq,KL31,Koh-Lanta : L'Île au trésor,Jean-Luc Duboscq,6.0,CONSEIL,DECISION_AVENTURIERS,DECISION_AVENTURIERS,6th Voted Out Day 18,VOTE_CONSEIL,HIGH,departure_type_normalized=CONSEIL,,AUTO_ACCEPT_CANDIDATE,,,,,,,,,,,,,,,,,,,,VOTE_CONSEIL
"KL31::laurent ""lau"" émilien",KL31,Koh-Lanta : L'Île au trésor,"Laurent ""Lau"" Émilien",8.0,CONSEIL,DECISION_AVENTURIERS,DECISION_AVENTURIERS,7th Voted Out 1st jury member Day 21,VOTE_CONSEIL,HIGH,departure_type_normalized=CONSEIL,,AUTO_ACCEPT_CANDIDATE,,,,,,,,,,,,,,,,,,,,VOTE_CONSEIL
KL31::béryl libault de la chevasnerie,KL31,Koh-Lanta : L'Île au trésor,Béryl Libault de la Chevasnerie,9.0,CONSEIL,DECISION_AVENTURIERS,DECISION_AVENTURIERS,8th Voted Out 2nd jury member Day 24,VOTE_CONSEIL,HIGH,departure_type_normalized=CONSEIL,,AUTO_ACCEPT_CANDIDATE,,,,,,,,,,,,,,,,,,,,VOTE_CONSEIL
KL31::alexandra pharisien,KL31,Koh-Lanta : L'Île au trésor,Alexandra Pharisien,10.0,CONSEIL,DECISION_AVENTURIERS,DECISION_AVENTURIERS,9th Voted Out 3rd jury member Day 27,VOTE_CONSEIL,HIGH,departure_type_normalized=CONSEIL,,AUTO_ACCEPT_CANDIDATE,,,,,,,,,,,,,,,,,,,,VOTE_CONSEIL
KL31::yannick delalleau,KL31,Koh-Lanta : L'Île au trésor,Yannick Delalleau,11.0,CONSEIL,DECISION_AVENTURIERS,DECISION_AVENTURIERS,10th Voted Out Evacuated from jury Day 30 [ a ],VOTE_CONSEIL,HIGH,departure_type_normalized=CONSEIL,,AUTO_ACCEPT_CANDIDATE,,,,,,,,,,,,,,,,,,,,VOTE_CONSEIL
KL31::jérémy raffin,KL31,Koh-Lanta : L'Île au trésor,Jérémy Raffin,13.0,CONSEIL,DECISION_AVENTURIERS,DECISION_AVENTURIERS,11th Voted Out 5th jury member Day 33,VOTE_CONSEIL,HIGH,departure_type_normalized=CONSEIL,,AUTO_ACCEPT_CANDIDATE,,,,,,,,,,,,,,,,,,,,VOTE_CONSEIL
KL31::stéphane cipolla,KL31,Koh-Lanta : L'Île au trésor,Stéphane Cipolla,14.0,CONSEIL,DECISION_AVENTURIERS,DECISION_AVENTURIERS,12th Voted Out 6th jury member Day 36,VOTE_CONSEIL,HIGH,departure_type_normalized=CONSEIL,,AUTO_ACCEPT_CANDIDATE,,,,,,,,,,,,,,,,,,,,VOTE_CONSEIL
KL31::ludivine wiart,KL31,Koh-Lanta : L'Île au trésor,Ludivine Wiart,15.0,CONSEIL,DECISION_AVENTURIERS,DECISION_AVENTURIERS,13th Voted Out 7th jury member Day 39,VOTE_CONSEIL,HIGH,departure_type_normalized=CONSEIL,,AUTO_ACCEPT_CANDIDATE,,,,,,,,,,,,,,,,,,,,VOTE_CONSEIL
KL31::freddy bolzer,KL31,Koh-Lanta : L'Île au trésor,Freddy Bolzer,18.0,CONSEIL,DECISION_AVENTURIERS,DECISION_AVENTURIERS,14th Voted Out 10th jury member Day 41,FINALE_POTEAUX,HIGH,Élimination liée à l'épreuve finale des poteaux.,FINALE_POTEAUX,VALIDATED_FINAL_AUDIT_CORRECTION,https://kohlanta.fandom.com/fr/wiki/Koh-Lanta_%3A_L%27%C3%AEle_au_tr%C3%A9sor,Freddy participe aux poteaux puis est écarté avant le vote du jury final.,,,,,,,,,,,,,,,,,,FINALE_POTEAUX
KL03::alexandra denikine,KL03,Koh-Lanta : Bocas del Toro,Alexandra Denikine,1.0,CO_VAINQUEUR,FIN_DE_JEU,AUTRE_SORTIE,ABANDON_MEDICAL,MEDICAL,HIGH,Première sortie définitive : évacuation médicale après une réaction allergique.,MEDICAL,VALIDATED_KL03_FIX,https://kohlanta.fandom.com/fr/wiki/Koh-Lanta_%3A_Bocas_del_Toro,Première sortie définitive : évacuation médicale après une réaction allergique.,,,,2003.0,27.0,FEMALE,0.0,1.0,False,False,1.0,1.0,MEDIUM,0.0,1.0,1.0,1.0,MEDICAL
KL03::candice cohen,KL03,Koh-Lanta : Bocas del Toro,Candice Cohen,2.0,CO_VAINQUEUR,FIN_DE_JEU,AUTRE_SORTIE,ABANDON_VOLONTAIRE,VOLUNTARY,HIGH,Première sortie définitive : abandon volontaire car elle ne supportait plus les conditions.,VOLUNTARY,VALIDATED_KL03_FIX,https://kohlanta.fandom.com/fr/wiki/Koh-Lanta_%3A_Bocas_del_Toro,Première sortie définitive : abandon volontaire car elle ne supportait plus les conditions.,,,,2003.0,23.0,FEMALE,0.0,1.0,False,False,2.0,2.0,MEDIUM,0.0,1.0,1.0,1.0,VOLUNTARY
